"","X","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","uri","analysis_url"
"510",38,"190jyVPHYjAqEaOGmMzdyk",0.596,0.83,0,-4.722,1,0.0635,0.00137,3.96e-05,0.065,0.626,127.965,227987,4,"spotify:track:190jyVPHYjAqEaOGmMzdyk","https://api.spotify.com/v1/audio-analysis/190jyVPHYjAqEaOGmMzdyk"
"511",39,"24LS4lQShWyixJ0ZrJXfJ5",0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.584,127.934,212560,4,"spotify:track:24LS4lQShWyixJ0ZrJXfJ5","https://api.spotify.com/v1/audio-analysis/24LS4lQShWyixJ0ZrJXfJ5"
"512",40,"6PUIzlqotEmPuBfjbwYWOB",0.564,0.811,1,-5.734,0,0.0513,0.0153,8.72e-06,0.125,0.108,126.007,214912,4,"spotify:track:6PUIzlqotEmPuBfjbwYWOB","https://api.spotify.com/v1/audio-analysis/6PUIzlqotEmPuBfjbwYWOB"
"513",41,"2ZQyksYO4zzhyHNcueL0CP",0.592,0.792,0,-5.884,1,0.0335,0.0215,0,0.159,0.271,121.001,209227,4,"spotify:track:2ZQyksYO4zzhyHNcueL0CP","https://api.spotify.com/v1/audio-analysis/2ZQyksYO4zzhyHNcueL0CP"
"514",42,"6BtmXhTJMM9sBTHeYYASGz",0.656,0.879,2,-4.614,1,0.0362,0.0178,0,0.109,0.902,104.997,237987,4,"spotify:track:6BtmXhTJMM9sBTHeYYASGz","https://api.spotify.com/v1/audio-analysis/6BtmXhTJMM9sBTHeYYASGz"
"515",43,"7FOJvA3PxiIU0DN3JjQ7jT",0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.426,0.466,99.991,241160,4,"spotify:track:7FOJvA3PxiIU0DN3JjQ7jT","https://api.spotify.com/v1/audio-analysis/7FOJvA3PxiIU0DN3JjQ7jT"
"516",44,"4esOae7i4rqTbAu9o5Pxco",0.482,0.706,9,-5.762,1,0.0609,0.135,0.00106,0.105,0.138,92.494,224920,4,"spotify:track:4esOae7i4rqTbAu9o5Pxco","https://api.spotify.com/v1/audio-analysis/4esOae7i4rqTbAu9o5Pxco"
"517",45,"1V6gIisPpYqgFeWbMLI0bA",0.503,0.801,8,-4.735,1,0.0757,0.0781,0,0.248,0.535,173.937,210840,4,"spotify:track:1V6gIisPpYqgFeWbMLI0bA","https://api.spotify.com/v1/audio-analysis/1V6gIisPpYqgFeWbMLI0bA"
"518",46,"0HnaqUxvHP5LaWdmWwJpiS",0.675,0.764,1,-6.243,1,0.0373,0.142,0,0.117,0.477,120.009,229813,4,"spotify:track:0HnaqUxvHP5LaWdmWwJpiS","https://api.spotify.com/v1/audio-analysis/0HnaqUxvHP5LaWdmWwJpiS"
"519",47,"2JHBMVs8E7bJJBLkXpKgHn",0.488,0.752,1,-5.131,1,0.0323,0.0165,0.00541,0.301,0.432,131.221,276720,4,"spotify:track:2JHBMVs8E7bJJBLkXpKgHn","https://api.spotify.com/v1/audio-analysis/2JHBMVs8E7bJJBLkXpKgHn"
"520",48,"01DSvNTUsVROjnSF5j3UbD",0.673,0.629,2,-7.072,1,0.0299,0.00141,0,0.0944,0.549,103.998,247907,4,"spotify:track:01DSvNTUsVROjnSF5j3UbD","https://api.spotify.com/v1/audio-analysis/01DSvNTUsVROjnSF5j3UbD"
"521",49,"3xdjjKMcMOFgo1eQrfbogM",0.529,0.663,9,-7.138,1,0.0306,0.456,0,0.142,0.607,148.102,298400,4,"spotify:track:3xdjjKMcMOFgo1eQrfbogM","https://api.spotify.com/v1/audio-analysis/3xdjjKMcMOFgo1eQrfbogM"
"522",50,"03UrZgTINDqvnUMbbIMhql",0.736,0.939,11,-2.812,0,0.284,0.0055,0,0.0905,0.76,132.07,219493,4,"spotify:track:03UrZgTINDqvnUMbbIMhql","https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql"
"523",51,"05SBRd4fXgn8FX7bf8BCAE",0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.572,124.989,234507,4,"spotify:track:05SBRd4fXgn8FX7bf8BCAE","https://api.spotify.com/v1/audio-analysis/05SBRd4fXgn8FX7bf8BCAE"
"524",52,"6mnjcTmK8TewHfyOp3fC9C",0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.802,128.001,211920,4,"spotify:track:6mnjcTmK8TewHfyOp3fC9C","https://api.spotify.com/v1/audio-analysis/6mnjcTmK8TewHfyOp3fC9C"
"525",53,"6t6oULCRS6hnI7rm0h5gwl",0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.401,107.938,277040,4,"spotify:track:6t6oULCRS6hnI7rm0h5gwl","https://api.spotify.com/v1/audio-analysis/6t6oULCRS6hnI7rm0h5gwl"
"526",54,"39FwE8edwuyiaa4PrGBkP7",0.611,0.688,2,-6.369,1,0.0529,0.251,2.35e-06,0.248,0.647,169.895,288760,4,"spotify:track:39FwE8edwuyiaa4PrGBkP7","https://api.spotify.com/v1/audio-analysis/39FwE8edwuyiaa4PrGBkP7"
"527",55,"5L79aNYCTKiZq7vaOElXYj",0.662,0.65,6,-5.981,1,0.0383,0.129,0,0.113,0.503,117.992,209693,4,"spotify:track:5L79aNYCTKiZq7vaOElXYj","https://api.spotify.com/v1/audio-analysis/5L79aNYCTKiZq7vaOElXYj"
"528",56,"3LlAyCYU26dvFZBDUIMb7a",0.499,0.73,3,-2.831,1,0.0367,0.23,0.00018,0.378,0.339,90.058,175200,4,"spotify:track:3LlAyCYU26dvFZBDUIMb7a","https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a"
"529",57,"6sy3LkhNFjJWlaeSMNwQ62",0.663,0.714,1,-4.944,0,0.038,0.0649,0,0.116,0.471,121.99,257840,4,"spotify:track:6sy3LkhNFjJWlaeSMNwQ62","https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62"
"530",58,"3a2tuvXCHbW5nuUckuHkKT",0.46,0.786,1,-5.238,1,0.038,0.0215,0,0.133,0.419,103.192,266600,4,"spotify:track:3a2tuvXCHbW5nuUckuHkKT","https://api.spotify.com/v1/audio-analysis/3a2tuvXCHbW5nuUckuHkKT"
"531",59,"5FljCWR0cys07PQ9277GTz",0.561,0.836,9,-3.939,1,0.1,0.0525,0,0.136,0.516,127.923,226987,4,"spotify:track:5FljCWR0cys07PQ9277GTz","https://api.spotify.com/v1/audio-analysis/5FljCWR0cys07PQ9277GTz"
"532",60,"6Xk7PnitV9jCRorWt2LiVZ",0.713,0.876,2,-4.049,1,0.345,0.0228,0,0.247,0.683,95.227,238746,4,"spotify:track:6Xk7PnitV9jCRorWt2LiVZ","https://api.spotify.com/v1/audio-analysis/6Xk7PnitV9jCRorWt2LiVZ"
"533",61,"5qxPabNDnJQ551Tf4v6k3j",0.692,0.908,9,-5.364,1,0.0677,0.0251,0,0.0933,0.502,124.042,250387,4,"spotify:track:5qxPabNDnJQ551Tf4v6k3j","https://api.spotify.com/v1/audio-analysis/5qxPabNDnJQ551Tf4v6k3j"
"534",62,"03fT3OHB9KyMtGMt2zwqCT",0.51,0.898,11,-3.15,1,0.0696,0.0832,0,0.071,0.595,144.056,226867,4,"spotify:track:03fT3OHB9KyMtGMt2zwqCT","https://api.spotify.com/v1/audio-analysis/03fT3OHB9KyMtGMt2zwqCT"
"535",63,"76VtA90NKurNqaQpV126Ue",0.782,0.495,2,-8.723,1,0.0436,0.021,0,0.104,0.382,134.016,161200,4,"spotify:track:76VtA90NKurNqaQpV126Ue","https://api.spotify.com/v1/audio-analysis/76VtA90NKurNqaQpV126Ue"
"536",64,"2tC3NZsLgXr9CXvOKon19c",0.562,0.878,8,-4.806,1,0.0387,0.0539,0,0.112,0.551,103.029,236865,4,"spotify:track:2tC3NZsLgXr9CXvOKon19c","https://api.spotify.com/v1/audio-analysis/2tC3NZsLgXr9CXvOKon19c"
"537",65,"5HOpkTTVcmZHnthgyxrIL8",0.703,0.867,6,-4.292,1,0.0453,0.107,0,0.119,0.541,128.008,213708,4,"spotify:track:5HOpkTTVcmZHnthgyxrIL8","https://api.spotify.com/v1/audio-analysis/5HOpkTTVcmZHnthgyxrIL8"
"538",66,"5T7ZFtCcOgkpjxcuaeZbw0",0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.499,118.491,200107,4,"spotify:track:5T7ZFtCcOgkpjxcuaeZbw0","https://api.spotify.com/v1/audio-analysis/5T7ZFtCcOgkpjxcuaeZbw0"
"539",67,"1VdZ0vKfR5jneCmWIUAMxK",0.642,0.289,9,-9.918,1,0.0367,0.669,0,0.18,0.388,84.996,258373,4,"spotify:track:1VdZ0vKfR5jneCmWIUAMxK","https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"
"540",68,"7gpy7sfWPNuOKmUNs3XQYE",0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.383,145.434,278373,5,"spotify:track:7gpy7sfWPNuOKmUNs3XQYE","https://api.spotify.com/v1/audio-analysis/7gpy7sfWPNuOKmUNs3XQYE"
"541",69,"4wFUdSCer8bdQsrp1M90sa",0.47,0.79,2,-5.352,1,0.039,0.0216,0,0.0863,0.5,158.061,276880,4,"spotify:track:4wFUdSCer8bdQsrp1M90sa","https://api.spotify.com/v1/audio-analysis/4wFUdSCer8bdQsrp1M90sa"
"542",70,"5HGibWoxnkYSkl6mHmAlOE",0.66,0.754,4,-2.84,0,0.051,0.0626,0,0.1,0.889,110.02,190187,4,"spotify:track:5HGibWoxnkYSkl6mHmAlOE","https://api.spotify.com/v1/audio-analysis/5HGibWoxnkYSkl6mHmAlOE"
"543",71,"6REbwUNlppTfcnV4d4ZoZi",0.714,0.442,8,-6.012,1,0.257,0.0062,0.000135,0.0886,0.2,148.062,247800,4,"spotify:track:6REbwUNlppTfcnV4d4ZoZi","https://api.spotify.com/v1/audio-analysis/6REbwUNlppTfcnV4d4ZoZi"
"544",72,"2byuMQoY8GFXEQ5z3GnXyW",0.576,0.726,11,-4.625,1,0.035,0.255,0,0.108,0.578,136.802,215720,4,"spotify:track:2byuMQoY8GFXEQ5z3GnXyW","https://api.spotify.com/v1/audio-analysis/2byuMQoY8GFXEQ5z3GnXyW"
"545",73,"0gRczqVHrEQQDyizJUtgRc",0.761,0.856,0,-3.65,0,0.0731,0.02,0,0.149,0.968,106.009,185200,4,"spotify:track:0gRczqVHrEQQDyizJUtgRc","https://api.spotify.com/v1/audio-analysis/0gRczqVHrEQQDyizJUtgRc"
"546",74,"0rFZaQ4crlGAzuCjWCQ2xu",0.577,0.576,2,-6.299,1,0.0563,0.0143,0,0.602,0.113,133.973,234040,4,"spotify:track:0rFZaQ4crlGAzuCjWCQ2xu","https://api.spotify.com/v1/audio-analysis/0rFZaQ4crlGAzuCjWCQ2xu"
"547",75,"3trS6e40JCVUOpPVt5OdHj",0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.223,179.063,193147,4,"spotify:track:3trS6e40JCVUOpPVt5OdHj","https://api.spotify.com/v1/audio-analysis/3trS6e40JCVUOpPVt5OdHj"
"548",76,"1X1DWw2pcNZ8zSub3uhlNz",0.421,0.873,10,-4.343,1,0.0565,0.0653,0,0.123,0.639,84.803,202533,4,"spotify:track:1X1DWw2pcNZ8zSub3uhlNz","https://api.spotify.com/v1/audio-analysis/1X1DWw2pcNZ8zSub3uhlNz"
"549",77,"1Ejsu5JglwIgrFW7Bt2GuL",0.491,0.676,5,-6.631,1,0.0403,0.262,0,0.499,0.269,124.852,251627,4,"spotify:track:1Ejsu5JglwIgrFW7Bt2GuL","https://api.spotify.com/v1/audio-analysis/1Ejsu5JglwIgrFW7Bt2GuL"
"550",78,"0HFrCOmhCYXlv4NdEwRAuj",0.422,0.641,10,-4.947,0,0.323,0.422,0,0.317,0.668,187.027,260276,3,"spotify:track:0HFrCOmhCYXlv4NdEwRAuj","https://api.spotify.com/v1/audio-analysis/0HFrCOmhCYXlv4NdEwRAuj"
"551",79,"1Xsxp1SEOxuMzjrFZhtw8u",0.674,0.81,7,-5.117,0,0.0378,0.0923,4.74e-05,0.11,0.384,94.995,196867,4,"spotify:track:1Xsxp1SEOxuMzjrFZhtw8u","https://api.spotify.com/v1/audio-analysis/1Xsxp1SEOxuMzjrFZhtw8u"
"552",80,"2mXsZsJBThTaJXbNcg5QD4",0.768,0.809,4,-4.204,0,0.0616,0.278,0,0.139,0.759,111.989,177773,4,"spotify:track:2mXsZsJBThTaJXbNcg5QD4","https://api.spotify.com/v1/audio-analysis/2mXsZsJBThTaJXbNcg5QD4"
"553",81,"6GsAD8PgHxmEuIPTG8GP3M",0.533,0.84,11,-6.377,1,0.0634,0.126,0,0.0869,0.554,168.048,186080,4,"spotify:track:6GsAD8PgHxmEuIPTG8GP3M","https://api.spotify.com/v1/audio-analysis/6GsAD8PgHxmEuIPTG8GP3M"
"554",82,"0uFvvXbmGIXlf5ZgtHyYpf",0.607,0.589,1,-4.929,1,0.0542,0.0168,0,0.0855,0.0674,130.431,269267,4,"spotify:track:0uFvvXbmGIXlf5ZgtHyYpf","https://api.spotify.com/v1/audio-analysis/0uFvvXbmGIXlf5ZgtHyYpf"
"555",83,"0p1BcEcYVO3uk4KDf3gzkY",0.421,0.476,0,-7.692,1,0.0298,0.268,0,0.0816,0.281,169.784,228840,4,"spotify:track:0p1BcEcYVO3uk4KDf3gzkY","https://api.spotify.com/v1/audio-analysis/0p1BcEcYVO3uk4KDf3gzkY"
"556",84,"4kY7rYtE4OQkJNq22OIYRI",0.532,0.825,9,-5.287,1,0.0468,0.18,0,0.296,0.961,169.961,195867,4,"spotify:track:4kY7rYtE4OQkJNq22OIYRI","https://api.spotify.com/v1/audio-analysis/4kY7rYtE4OQkJNq22OIYRI"
"557",85,"01TuObJVd7owWchVRuQbQw",0.791,0.615,6,-6.149,0,0.0667,0.00162,6.47e-05,0.0812,0.398,128.017,279507,4,"spotify:track:01TuObJVd7owWchVRuQbQw","https://api.spotify.com/v1/audio-analysis/01TuObJVd7owWchVRuQbQw"
"558",86,"6Uy6K3KdmUdAfelUp0SeXn",0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,220573,4,"spotify:track:6Uy6K3KdmUdAfelUp0SeXn","https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn"
"559",87,"7CL6oaDC9d0QXFMQRkNBmy",0.532,0.801,2,-3.759,1,0.0393,0.0371,7.07e-06,0.0633,0.791,172.05,193573,4,"spotify:track:7CL6oaDC9d0QXFMQRkNBmy","https://api.spotify.com/v1/audio-analysis/7CL6oaDC9d0QXFMQRkNBmy"
"560",88,"6J5sxraPPZ4b0CVOGAgpXj",0.941,0.685,10,-5.24,1,0.0752,0.0415,0,0.08,0.695,97.524,207040,4,"spotify:track:6J5sxraPPZ4b0CVOGAgpXj","https://api.spotify.com/v1/audio-analysis/6J5sxraPPZ4b0CVOGAgpXj"
"561",89,"1yjY7rpaAQvKwpdUliHx0d",0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.74,136.01,216013,4,"spotify:track:1yjY7rpaAQvKwpdUliHx0d","https://api.spotify.com/v1/audio-analysis/1yjY7rpaAQvKwpdUliHx0d"
"562",1,"6NPVjNh8Jhru9xOmyQigds",0.652,0.757,1,-6.819,1,0.153,0.286,0,0.0886,0.962,159.911,233305,4,"spotify:track:6NPVjNh8Jhru9xOmyQigds","https://api.spotify.com/v1/audio-analysis/6NPVjNh8Jhru9xOmyQigds"
"563",2,"5jrdCoLpJSvHHorevXBATy",0.646,0.587,6,-6.139,1,0.0528,0.00403,0,0.145,0.345,131.932,215672,4,"spotify:track:5jrdCoLpJSvHHorevXBATy","https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy"
"564",3,"3U4isOIWM3VvDubwSI3y7a",0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,269560,4,"spotify:track:3U4isOIWM3VvDubwSI3y7a","https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a"
"565",4,"3oiMJQAWVaxSubJ7b2VUtX",0.911,0.707,8,-4.136,1,0.0696,0.102,0,0.049,0.358,94.964,199938,4,"spotify:track:3oiMJQAWVaxSubJ7b2VUtX","https://api.spotify.com/v1/audio-analysis/3oiMJQAWVaxSubJ7b2VUtX"
"566",5,"6sy3LkhNFjJWlaeSMNwQ62",0.663,0.714,1,-4.944,0,0.038,0.0649,0,0.116,0.471,121.99,257840,4,"spotify:track:6sy3LkhNFjJWlaeSMNwQ62","https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62"
"567",6,"5KONnBIQ9LqCxyeSPin26k",0.635,0.691,0,-4.862,1,0.258,0.555,0,0.097,0.63,82.142,217419,4,"spotify:track:5KONnBIQ9LqCxyeSPin26k","https://api.spotify.com/v1/audio-analysis/5KONnBIQ9LqCxyeSPin26k"
"568",7,"3tCwjWLicbjsMCvXhN0WOE",0.743,0.807,1,-3.78,1,0.0364,0.0435,0,0.309,0.9,144.062,224773,4,"spotify:track:3tCwjWLicbjsMCvXhN0WOE","https://api.spotify.com/v1/audio-analysis/3tCwjWLicbjsMCvXhN0WOE"
"569",8,"0ifSeVGUr7py5GggttDhXw",0.811,0.879,9,-3.724,1,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,188754,4,"spotify:track:0ifSeVGUr7py5GggttDhXw","https://api.spotify.com/v1/audio-analysis/0ifSeVGUr7py5GggttDhXw"
"570",9,"7vS3Y0IKjde7Xg85LWIEdP",0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.624,103.009,193920,4,"spotify:track:7vS3Y0IKjde7Xg85LWIEdP","https://api.spotify.com/v1/audio-analysis/7vS3Y0IKjde7Xg85LWIEdP"
"571",10,"5Db9VIdDsN5yu3Eu7CT0i4",0.479,0.419,0,-6.517,1,0.0389,0.568,0.000217,0.11,0.174,85.014,172724,4,"spotify:track:5Db9VIdDsN5yu3Eu7CT0i4","https://api.spotify.com/v1/audio-analysis/5Db9VIdDsN5yu3Eu7CT0i4"
"572",11,"3cHyrEgdyYRjgJKSOiOtcS",0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.792,129.992,204160,4,"spotify:track:3cHyrEgdyYRjgJKSOiOtcS","https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS"
"573",12,"3gbBpTdY8lnQwqxNCcf795",0.681,0.715,9,-6.318,1,0.0388,0.078,0,0.275,0.587,127.429,214148,4,"spotify:track:3gbBpTdY8lnQwqxNCcf795","https://api.spotify.com/v1/audio-analysis/3gbBpTdY8lnQwqxNCcf795"
"574",13,"2wqaekenSQZm7hxQOYt8oE",0.725,0.68,8,-5.465,1,0.0306,0.162,2.13e-06,0.158,0.753,119.939,247520,4,"spotify:track:2wqaekenSQZm7hxQOYt8oE","https://api.spotify.com/v1/audio-analysis/2wqaekenSQZm7hxQOYt8oE"
